ROUTEVIEWS_COLLECTOR|AS_NUMBER|PEERING_ADDRESS|PREFIXES|CC|REGION|ASNAME
route-views.napafrica.routeviews.org|8674|2001:43f8:6d0::9:160|4|SE|ripencc|NETNOD-IX Netnod AB, SE
route-views.napafrica.routeviews.org|714|2001:43f8:6d0::9:161|10|US|arin |APPLE-ENGINEERING, US
route-views.napafrica.routeviews.org|714|2001:43f8:6d0::9:162|10|US|arin |APPLE-ENGINEERING, US
route-views.napafrica.routeviews.org|199524|2001:43f8:6d0::9:188|185624|LU|ripencc|GCORE, LU
route-views.napafrica.routeviews.org|5583|2001:43f8:6d0::9:189|1|FR|ripencc|ORANGE-BUSINESS-SERVICES-BENELUX Orange Business Services formerly Equant AS for BENELUX, FR
route-views.napafrica.routeviews.org|327991|2001:43f8:6d0::10:48|1|ZA|afrinic|MEGASURF-WIRELESS-INTERNET, ZA
route-views.napafrica.routeviews.org|3257|2001:43f8:6d0::10:50|174008|US|ripencc|GTT-BACKBONE GTT, US
route-views.napafrica.routeviews.org|16552|2001:43f8:6d0::10:62|179494|US|arin |TIGGEE, US
route-views.nwax.routeviews.org|1798|198.32.195.23|917461|US|arin |OREGON, US
route-views.nwax.routeviews.org|6423|198.32.195.30|917094|US|arin |DF-PTL2-3, US
route-views.nwax.routeviews.org|32869|198.32.195.32|49|US|arin |SILVERSTAR-NET, US
route-views.nwax.routeviews.org|2044|198.32.195.35|23|US|arin |DF-PTL1, US
route-views.nwax.routeviews.org|1798|2620:124:2000::23|187949|US|arin |OREGON, US
route-views.ny.routeviews.org|49544|206.82.104.63|0|NL|ripencc|I3DNET, NL
route-views.ny.routeviews.org|11399|206.82.104.161|0|US|arin |WILLIAMSCOLLEGE, US
route-views.ny.routeviews.org|398465|206.82.104.185|915690|US|arin |RACKDOG-LLC, US
route-views.ny.routeviews.org|49544|2001:504:36::c188:0:1|0|NL|ripencc|I3DNET, NL
route-views.ny.routeviews.org|398465|2001:504:36:0:6:1481:0:1|174371|US|arin |RACKDOG-LLC, US
route-views.perth.routeviews.org|7606|198.32.212.1|117935|AU|apnic |WAIA-AP Western Australian Internet Association, AU
route-views.perth.routeviews.org|58511|198.32.212.5|928294|AU|apnic |ANYCAST-GLOBAL-BACKBONE Anycast Global Backbone, AU
route-views.perth.routeviews.org|38195|198.32.212.71|2493|AU|apnic |SUPERLOOP-AS-AP Superloop, AU
route-views.perth.routeviews.org|16509|198.32.212.114|594|US|arin |AMAZON-02, US
route-views.perth.routeviews.org|16509|198.32.212.147|594|US|arin |AMAZON-02, US
route-views.perth.routeviews.org|7606|198.32.212.254|117895|AU|apnic |WAIA-AP Western Australian Internet Association, AU
route-views.perth.routeviews.org|16509|218.100.52.9|605|US|arin |AMAZON-02, US
route-views.perth.routeviews.org|45102|218.100.52.48|37|CN|apnic |ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN
route-views.perth.routeviews.org|58511|218.100.52.56|928294|AU|apnic |ANYCAST-GLOBAL-BACKBONE Anycast Global Backbone, AU
route-views.perth.routeviews.org|49544|218.100.52.60|919881|NL|ripencc|I3DNET, NL
route-views.perth.routeviews.org|140627|218.100.52.62|956969|AU|apnic |ONEQODEASSETS-AS-AP OneQode Gaming Carrier, AU
route-views.perth.routeviews.org|38195|218.100.52.71|2493|AU|apnic |SUPERLOOP-AS-AP Superloop, AU
route-views.perth.routeviews.org|62955|218.100.52.160|23|US|arin |EBAYMTBB, US
route-views.perth.routeviews.org|199524|218.100.52.219|928859|LU|ripencc|GCORE, LU
route-views.perth.routeviews.org|136557|218.100.52.247|917464|AU|apnic |HOST-AS-AP Host Universal Pty Ltd, AU
route-views.perth.routeviews.org|16509|218.100.54.134|588|US|arin |AMAZON-02, US
route-views.perth.routeviews.org|16509|218.100.54.135|588|US|arin |AMAZON-02, US
route-views.perth.routeviews.org|9268|218.100.76.8|944190|AU|apnic |OVERTHEWIRE-AS-AP Over The Wire Pty Ltd, AU
route-views.perth.routeviews.org|58511|218.100.76.10|928294|AU|apnic |ANYCAST-GLOBAL-BACKBONE Anycast Global Backbone, AU
route-views.perth.routeviews.org|140627|218.100.76.17|958084|AU|apnic |ONEQODEASSETS-AS-AP OneQode Gaming Carrier, AU
route-views.perth.routeviews.org|38195|218.100.76.32|2493|AU|apnic |SUPERLOOP-AS-AP Superloop, AU
route-views.perth.routeviews.org|58511|218.100.76.47|928294|AU|apnic |ANYCAST-GLOBAL-BACKBONE Anycast Global Backbone, AU
route-views.perth.routeviews.org|136557|218.100.76.80|917464|AU|apnic |HOST-AS-AP Host Universal Pty Ltd, AU
route-views.perth.routeviews.org|38195|218.100.78.4|2493|AU|apnic |SUPERLOOP-AS-AP Superloop, AU
route-views.perth.routeviews.org|58511|218.100.78.35|928294|AU|apnic |ANYCAST-GLOBAL-BACKBONE Anycast Global Backbone, AU
route-views.perth.routeviews.org|140627|218.100.78.46|958083|AU|apnic |ONEQODEASSETS-AS-AP OneQode Gaming Carrier, AU
route-views.perth.routeviews.org|16509|218.100.78.50|620|US|arin |AMAZON-02, US
route-views.perth.routeviews.org|136557|218.100.78.98|917464|AU|apnic |HOST-AS-AP Host Universal Pty Ltd, AU
route-views.perth.routeviews.org|62955|218.100.78.125|22|US|arin |EBAYMTBB, US
route-views.perth.routeviews.org|16509|218.100.78.143|620|US|arin |AMAZON-02, US
route-views.perth.routeviews.org|7606|2001:7fa:11::1db6:0:1|55234|AU|apnic |WAIA-AP Western Australian Internet Association, AU
route-views.perth.routeviews.org|16509|2001:7fa:11::407d:0:1|201|US|arin |AMAZON-02, US
route-views.perth.routeviews.org|16509|2001:7fa:11::407d:0:2|201|US|arin |AMAZON-02, US
route-views.perth.routeviews.org|38195|2001:7fa:11::9533:0:1|260|AU|apnic |SUPERLOOP-AS-AP Superloop, AU
route-views.perth.routeviews.org|58511|2001:7fa:11::e48f:0:1|186679|AU|apnic |ANYCAST-GLOBAL-BACKBONE Anycast Global Backbone, AU
route-views.perth.routeviews.org|136557|2001:7fa:11:1:0:156d:0:1|166356|AU|apnic |HOST-AS-AP Host Universal Pty Ltd, AU
route-views.perth.routeviews.org|16509|2001:7fa:11:1:0:407d:0:1|211|US|arin |AMAZON-02, US
route-views.perth.routeviews.org|16509|2001:7fa:11:1:0:407d:0:2|211|US|arin |AMAZON-02, US
route-views.perth.routeviews.org|38195|2001:7fa:11:1:0:9533:0:1|260|AU|apnic |SUPERLOOP-AS-AP Superloop, AU
route-views.perth.routeviews.org|58511|2001:7fa:11:1:0:e48f:0:1|186679|AU|apnic |ANYCAST-GLOBAL-BACKBONE Anycast Global Backbone, AU
route-views.perth.routeviews.org|62955|2001:7fa:11:1:0:f5eb:0:1|2|US|arin |EBAYMTBB, US
route-views.perth.routeviews.org|140627|2001:7fa:11:1:2:2553:0:1|52407|AU|apnic |ONEQODEASSETS-AS-AP OneQode Gaming Carrier, AU
route-views.perth.routeviews.org|9268|2001:7fa:11:2:0:2434:0:1|187428|AU|apnic |OVERTHEWIRE-AS-AP Over The Wire Pty Ltd, AU
route-views.perth.routeviews.org|38195|2001:7fa:11:2:0:9533:0:1|260|AU|apnic |SUPERLOOP-AS-AP Superloop, AU
route-views.perth.routeviews.org|58511|2001:7fa:11:2:0:e48f:0:1|186679|AU|apnic |ANYCAST-GLOBAL-BACKBONE Anycast Global Backbone, AU
route-views.perth.routeviews.org|58511|2001:7fa:11:2:0:e48f:0:2|186679|AU|apnic |ANYCAST-GLOBAL-BACKBONE Anycast Global Backbone, AU
route-views.perth.routeviews.org|136557|2001:7fa:11:2:2:156d:0:1|166366|AU|apnic |HOST-AS-AP Host Universal Pty Ltd, AU
route-views.perth.routeviews.org|140627|2001:7fa:11:2:2:2553:0:1|162075|AU|apnic |ONEQODEASSETS-AS-AP OneQode Gaming Carrier, AU
route-views.perth.routeviews.org|16509|2001:7fa:11:4:0:407d:0:1|205|US|arin |AMAZON-02, US
route-views.perth.routeviews.org|38195|2001:7fa:11:4:0:9533:0:1|260|AU|apnic |SUPERLOOP-AS-AP Superloop, AU
route-views.perth.routeviews.org|49544|2001:7fa:11:4:0:c188:0:1|179687|NL|ripencc|I3DNET, NL
route-views.perth.routeviews.org|58511|2001:7fa:11:4:0:e48f:0:1|186679|AU|apnic |ANYCAST-GLOBAL-BACKBONE Anycast Global Backbone, AU
route-views.perth.routeviews.org|62955|2001:7fa:11:4:0:f5eb:0:1|2|US|arin |EBAYMTBB, US
route-views.perth.routeviews.org|136557|2001:7fa:11:4:2:156d:0:1|166357|AU|apnic |HOST-AS-AP Host Universal Pty Ltd, AU
route-views.perth.routeviews.org|140627|2001:7fa:11:4:2:2553:0:1|178829|AU|apnic |ONEQODEASSETS-AS-AP OneQode Gaming Carrier, AU
route-views.perth.routeviews.org|199524|2001:7fa:11:4:3:b64:0:1|184584|LU|ripencc|GCORE, LU
route-views.perth.routeviews.org|16509|2001:7fa:11:5:0:407d:0:1|197|US|arin |AMAZON-02, US
route-views.perth.routeviews.org|16509|2001:7fa:11:5:0:407d:0:2|197|US|arin |AMAZON-02, US
route-views.peru.routeviews.org|64115|45.183.47.1|1929|PE|lacnic |PIT PERU S.A.C, PE
route-views.peru.routeviews.org|64115|45.183.47.2|1610|PE|lacnic |PIT PERU S.A.C, PE
route-views.peru.routeviews.org|64115|2803:cd60:6411:5::1|261|PE|lacnic |PIT PERU S.A.C, PE
route-views.peru.routeviews.org|64115|2803:cd60:6411:5::2|244|PE|lacnic |PIT PERU S.A.C, PE
route-views.phoix.routeviews.org|135423|198.32.172.125|8|PH|apnic |TIM-GNS-AS-AP Total Information Management Corporation, PH
route-views.phoix.routeviews.org|137818|198.32.172.129|4|PH|apnic |PANTELCO-AS-AP Panay Telephone Corporation, PH
route-views.phoix.routeviews.org|150000|198.32.172.170|922140|PH|apnic |DBS-AS-AP Data-Beam Business Solution, PH
route-views.phoix.routeviews.org|150000|2001:478:172::170|1|PH|apnic |DBS-AS-AP Data-Beam Business Solution, PH
route-views.rio.routeviews.org|267613|45.6.52.62|930101|BR|lacnic |ELETRONET S.A., BR
route-views.rio.routeviews.org|52320|45.6.52.193|915873|CO|lacnic |GlobeNet Cabos Submarinos Colombia, S.A.S., CO
route-views.rio.routeviews.org|16509|45.6.53.102|480|US|arin |AMAZON-02, US
route-views.rio.routeviews.org|268207|45.6.53.103|8|BR|lacnic |RVT SERVICOS DE TELECOMUNICACOES LTDA, BR
route-views.rio.routeviews.org|52720|45.6.53.106|171|BR|lacnic |WEBFOCO TELECOMUNICACOES LTDA, BR
route-views.rio.routeviews.org|264479|45.6.53.167|951823|BR|lacnic |Turbozone Internet, BR
route-views.rio.routeviews.org|16509|45.6.53.216|480|US|arin |AMAZON-02, US
route-views.rio.routeviews.org|7195|45.6.53.236|10285|CO|lacnic |EDGEUNO SAS, CO
route-views.rio.routeviews.org|1031|45.6.53.250|930570|US|arin |PEER-1-INTERNET, US
route-views.rio.routeviews.org|199524|45.6.54.171|919598|LU|ripencc|GCORE, LU
route-views.rio.routeviews.org|264409|45.6.55.6|909870|BR|lacnic |GRUPO YAX, BR
route-views.rio.routeviews.org|52468|45.6.55.32|858873|PA|lacnic |UFINET PANAMA S.A., PA
route-views.rio.routeviews.org|267613|2001:12f8:0:2::62|180090|BR|lacnic |ELETRONET S.A., BR
route-views.rio.routeviews.org|52320|2001:12f8:0:2::193|175949|CO|lacnic |GlobeNet Cabos Submarinos Colombia, S.A.S., CO
route-views.rio.routeviews.org|16509|2001:12f8:0:2::53:102|119|US|arin |AMAZON-02, US
route-views.rio.routeviews.org|268207|2001:12f8:0:2::53:103|2|BR|lacnic |RVT SERVICOS DE TELECOMUNICACOES LTDA, BR
route-views.rio.routeviews.org|52720|2001:12f8:0:2::53:106|57|BR|lacnic |WEBFOCO TELECOMUNICACOES LTDA, BR
route-views.rio.routeviews.org|264479|2001:12f8:0:2::53:167|95128|BR|lacnic |Turbozone Internet, BR
route-views.rio.routeviews.org|16509|2001:12f8:0:2::53:216|119|US|arin |AMAZON-02, US
route-views.rio.routeviews.org|7195|2001:12f8:0:2::53:236|4740|CO|lacnic |EDGEUNO SAS, CO
route-views.rio.routeviews.org|1031|2001:12f8:0:2::53:250|166405|US|arin |PEER-1-INTERNET, US
route-views.rio.routeviews.org|199524|2001:12f8:0:2::54:171|176250|LU|ripencc|GCORE, LU
route-views.rio.routeviews.org|264409|2001:12f8:0:2::55:6|175382|BR|lacnic |GRUPO YAX, BR
route-views.rio.routeviews.org|52468|2001:12f8:0:2::55:32|177057|PA|lacnic |UFINET PANAMA S.A., PA
route-views.routeviews.org|3356|4.68.4.46|911800|US|arin |LEVEL3, US
route-views.routeviews.org|7018|12.0.1.63|912639|US|arin |ATT-INTERNET4, US
route-views.routeviews.org|57866|37.139.139.17|915233|NL|ripencc|FUSIX-AS, NL
route-views.routeviews.org|6939|64.71.137.241|937558|US|arin |HURRICANE, US
route-views.routeviews.org|3257|89.149.178.10|912846|US|ripencc|GTT-BACKBONE GTT, US
route-views.routeviews.org|49788|91.218.184.60|918962|NO|ripencc|NEXTHOP, NO
route-views.routeviews.org|8283|94.142.247.3|919971|NL|ripencc|COLOCLUE-AS Netwerkvereniging Coloclue, Amsterdam, Netherlands, NL
route-views.routeviews.org|1351|132.198.255.253|948851|US|arin |UVM-EDU-AS, US
route-views.routeviews.org|20130|140.192.8.16|939616|US|arin |DEPAUL, US
route-views.routeviews.org|1239|144.228.241.130|61714|US|arin |SPRINTLINK, US
route-views.routeviews.org|852|154.11.12.212|915002|CA|arin |TELUS Communications, CA
route-views.routeviews.org|4901|162.250.137.254|918053|US|arin |CAAREN, US
route-views.routeviews.org|53767|162.251.163.2|160431|US|arin |ICASTCENTER, US
route-views.routeviews.org|3333|193.0.0.56|924872|NL|ripencc|RIPE-NCC-AS Reseaux IP Europeens Network Coordination Centre RIPE NCC, NL
route-views.routeviews.org|3267|194.85.40.15|921516|RU|ripencc|RUNNET, RU
route-views.routeviews.org|20080|198.32.252.33|18863|US|arin |AMPATH, US
route-views.routeviews.org|24441|202.93.8.242|740|KH|apnic |CITYLINK-AS-KH CityLink Corporation, LTD, KH
route-views.routeviews.org|2497|202.232.0.2|918973|JP|apnic |IIJ Internet Initiative Japan Inc., JP
route-views.routeviews.org|3561|206.24.210.80|911741|US|arin |CENTURYLINK-LEGACY-SAVVIS, US
route-views.routeviews.org|3549|208.51.134.254|913284|US|arin |LVLT-3549, US
route-views.routeviews.org|19214|208.74.64.40|364386|US|arin |CENTAURI-COMMUNICATIONS-COM, US
route-views.routeviews.org|101|209.124.176.223|915379|US|arin |WASH-NSF-AS, US
route-views.routeviews.org|20912|212.66.96.126|916769|IT|ripencc|ASN-PANSERVICE, IT
route-views.routeviews.org|3303|217.192.89.50|936184|CH|ripencc|SWISSCOM Swisscom Switzerland Ltd, CH
route-views.routeviews.org|7575|2001:388:1::16|6281|AU|apnic |AARNET-AS-AP Australian Academic and Research Network AARNet, AU
route-views.routeviews.org|3303|2001:918:0:5::1|184199|CH|ripencc|SWISSCOM Swisscom Switzerland Ltd, CH
route-views.routeviews.org|101|2001:1860::223|162978|US|arin |WASH-NSF-AS, US
route-views.routeviews.org|20912|2001:40D0::126|184016|IT|ripencc|ASN-PANSERVICE, IT
route-views.routeviews.org|24441|2404:CC00:1::1|48|KH|apnic |CITYLINK-AS-KH CityLink Corporation, LTD, KH
route-views.routeviews.org|701|2600:803::15|174160|US|arin |UUNET, US
route-views.routeviews.org|53767|2605:9D00::2|8|US|arin |ICASTCENTER, US
route-views.routeviews.org|49788|2A02:D140:1::60|185742|NO|ripencc|NEXTHOP, NO
route-views.sfmix.routeviews.org|12276|206.197.187.1|0|US|arin |SFMIX-MGMT, US
route-views.sfmix.routeviews.org|10310|206.197.187.9|272|US|arin |YAHOO-1, US
route-views.sfmix.routeviews.org|10310|206.197.187.24|272|US|arin |YAHOO-1, US
route-views.sfmix.routeviews.org|397715|206.197.187.30|1|US|arin |KPFA, US
route-views.sfmix.routeviews.org|47787|206.197.187.81|914553|US|ripencc|EDGOO EDGOO NETWORKS, US
route-views.sfmix.routeviews.org|397131|206.197.187.85|939132|CA|arin |EVERYTHINK-397131, CA
route-views.sfmix.routeviews.org|49544|206.197.187.87|929989|NL|ripencc|I3DNET, NL
route-views.sfmix.routeviews.org|46997|206.197.187.100|11|US|arin |NATOLAB, US
route-views.sfmix.routeviews.org|34927|206.197.187.106|938047|CH|ripencc|IFOG-GMBH, CH
route-views.sfmix.routeviews.org|63055|206.197.187.253|113400|US|arin |SFMIX-RS, US
route-views.sfmix.routeviews.org|63055|206.197.187.254|107893|US|arin |SFMIX-RS, US
route-views.sfmix.routeviews.org|10310|2001:504:30::ba01:310:1|124|US|arin |YAHOO-1, US
route-views.sfmix.routeviews.org|10310|2001:504:30::ba01:310:2|124|US|arin |YAHOO-1, US
route-views.sfmix.routeviews.org|12276|2001:504:30::ba01:2276:1|0|US|arin |SFMIX-MGMT, US
route-views.sfmix.routeviews.org|34927|2001:504:30::ba03:4927:1|184699|CH|ripencc|IFOG-GMBH, CH
route-views.sfmix.routeviews.org|47787|2001:504:30::ba04:7787:1|174319|US|ripencc|EDGOO EDGOO NETWORKS, US
route-views.sfmix.routeviews.org|49544|2001:504:30::ba04:9544:1|178524|NL|ripencc|I3DNET, NL
route-views.sfmix.routeviews.org|63055|2001:504:30::ba06:3055:1|55549|US|arin |SFMIX-RS, US
route-views.sfmix.routeviews.org|63055|2001:504:30::ba06:3055:2|47242|US|arin |SFMIX-RS, US
route-views.sfmix.routeviews.org|397131|2001:504:30::ba39:7131:1|185056|CA|arin |EVERYTHINK-397131, CA
route-views.sfmix.routeviews.org|397715|2001:504:30::ba39:7715:1|1|US|arin |KPFA, US
route-views.sg.routeviews.org|64096|27.111.228.28|7|HK|apnic |BIH-GLOBAL BIH-Global Internet Harbor, HK
route-views.sg.routeviews.org|45102|27.111.228.126|99|CN|apnic |ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN
route-views.sg.routeviews.org|38195|27.111.229.43|2489|AU|apnic |SUPERLOOP-AS-AP Superloop, AU
route-views.sg.routeviews.org|49544|27.111.229.225|922171|NL|ripencc|I3DNET, NL
route-views.sg.routeviews.org|45102|27.111.229.234|96|CN|apnic |ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN
route-views.sg.routeviews.org|4637|27.111.228.4|67395|HK|apnic |ASN-TELSTRA-GLOBAL Telstra Global, HK
route-views.sg.routeviews.org|18106|27.111.228.6|943910|SG|apnic |VIEWQWEST-SG-AP Viewqwest Pte Ltd, SG
route-views.sg.routeviews.org|58682|27.111.228.13|795|BD|apnic |LEVEL3-BD Level3 Carrier Ltd., BD
route-views.sg.routeviews.org|4844|27.111.228.26|11|SG|apnic |SUPERINTERNET-AS-AP SuperInternet ACCESS Pte Ltd, SG
route-views.sg.routeviews.org|3491|27.111.228.43|913751|US|arin |BTN-ASN, US
route-views.sg.routeviews.org|38182|27.111.228.61|237|MY|apnic |EXTREMEBB-AS-MY Extreme Broadband - Total Broadband Experience, MY
route-views.sg.routeviews.org|7713|27.111.228.77|928787|ID|apnic |TELKOMNET-AS-AP PT Telekomunikasi Indonesia, ID
route-views.sg.routeviews.org|16509|27.111.228.87|1424|US|arin |AMAZON-02, US
route-views.sg.routeviews.org|6762|27.111.228.111|207666|IT|ripencc|SEABONE-NET TELECOM ITALIA SPARKLE S.p.A., IT
route-views.sg.routeviews.org|9583|27.111.228.121|2178|IN|apnic |SIFY-AS-IN Sify Limited, IN
route-views.sg.routeviews.org|24115|27.111.228.122|152798|SG|apnic |ASN-EQIX-MLPE Equinix, SG
route-views.sg.routeviews.org|24115|27.111.228.123|152776|SG|apnic |ASN-EQIX-MLPE Equinix, SG
route-views.sg.routeviews.org|132337|27.111.228.134|928688|SG|apnic |ANSPL-AS-AP ALPHA NETWORKS SOLUTION, SG
route-views.sg.routeviews.org|7713|27.111.228.155|928770|ID|apnic |TELKOMNET-AS-AP PT Telekomunikasi Indonesia, ID
route-views.sg.routeviews.org|24482|27.111.228.159|928659|SG|apnic |SGGS-AS-AP SG.GS, SG
route-views.sg.routeviews.org|45494|27.111.228.161|6|NP|apnic |LAHAI-SG NREN ASN for Misc. Root Servers and Community, NP
route-views.sg.routeviews.org|62955|27.111.228.162|24|US|arin |EBAYMTBB, US
route-views.sg.routeviews.org|38880|27.111.228.169|956703|AU|apnic |M21-AS-AP Micron21 Datacentre Pty Ltd, AU
route-views.sg.routeviews.org|136168|27.111.228.170|101|MM|apnic |CAMPANA-AS-AP Campana MYTHIC Co. Ltd., MM
route-views.sg.routeviews.org|59318|27.111.228.197|33087|KH|apnic |SINET-KH SINET Fiber One, Cambodias Fastest Broadband Service., KH
route-views.sg.routeviews.org|14061|27.111.228.201|72|US|arin |DIGITALOCEAN-ASN, US
route-views.sg.routeviews.org|63927|27.111.228.206|162833|HK|apnic |RISE-HK RISE, HK
route-views.sg.routeviews.org|9902|27.111.228.211|229978|KH|apnic |NEOCOMISP-KH-AP NEOCOMISP LIMITED, IPTX Transit and Network Service Provider in Cambodia., KH
route-views.sg.routeviews.org|16509|27.111.228.215|1424|US|arin |AMAZON-02, US
route-views.sg.routeviews.org|3257|27.111.228.217|919182|US|ripencc|GTT-BACKBONE GTT, US
route-views.sg.routeviews.org|199524|27.111.228.222|922471|LU|ripencc|GCORE, LU
route-views.sg.routeviews.org|4775|27.111.228.226|958|PH|apnic |GLOBE-TELECOM-AS Globe Telecoms, PH
route-views.sg.routeviews.org|59605|27.111.228.227|484|BH|ripencc|ZAINGP-AS, BH
route-views.sg.routeviews.org|134363|27.111.228.231|3|SG|apnic |EZIT-AS-AP EZIT Solutions Pte Ltd, SG
route-views.sg.routeviews.org|58601|27.111.228.248|68|BD|apnic |AAMRA-ATL-BD Aamra technologies limited, BD
route-views.sg.routeviews.org|63516|27.111.229.15|138|ID|apnic |TRANSIX-AS-NET Transhybrid Internet Xchange, ID
route-views.sg.routeviews.org|8529|27.111.229.38|145|OM|ripencc|OMANTEL-AS Sultanate of Oman, OM
route-views.sg.routeviews.org|17639|27.111.229.71|528|PH|apnic |CONVERGE-AS Converge ICT Solutions Inc., PH
route-views.sg.routeviews.org|58952|27.111.229.109|194053|MM|apnic |FRONTIIRCOLTD-MM Frontiir Co. Ltd, MM
route-views.sg.routeviews.org|24516|27.111.229.111|924275|AU|apnic |VIRTUTEL-AS-AP Virtutel Pty Ltd, AU
route-views.sg.routeviews.org|8220|27.111.229.123|917795|GB|ripencc|COLT COLT Technology Services Group Limited, GB
route-views.sg.routeviews.org|137367|27.111.229.148|1011|ID|apnic |IFORTE-NAP-AS-ID PT iForte Solusi Infotek, ID
route-views.sg.routeviews.org|58511|27.111.229.175|928356|AU|apnic |ANYCAST-GLOBAL-BACKBONE Anycast Global Backbone, AU
route-views.sg.routeviews.org|137491|27.111.229.238|258|BD|apnic |PEEREX-NET-AS-AP PEEREX NETWORKS LTD.IIG, BD
route-views.sg.routeviews.org|17639|27.111.229.239|542|PH|apnic |CONVERGE-AS Converge ICT Solutions Inc., PH
route-views.sg.routeviews.org|16552|27.111.229.252|922323|US|arin |TIGGEE, US
route-views.sg.routeviews.org|9268|27.111.230.65|944191|AU|apnic |OVERTHEWIRE-AS-AP Over The Wire Pty Ltd, AU
route-views.sg.routeviews.org|37468|27.111.230.150|3878|AO|afrinic|ANGOLA-CABLES, AO
route-views.sg.routeviews.org|136557|27.111.230.158|160686|AU|apnic |HOST-AS-AP Host Universal Pty Ltd, AU
route-views.soxrs.routeviews.org|13004|185.1.27.1|211999|RS|ripencc|SOX, RS
route-views.soxrs.routeviews.org|13004|185.1.27.5|211999|RS|ripencc|SOX, RS
route-views.soxrs.routeviews.org|199524|185.1.27.32|913524|LU|ripencc|GCORE, LU
route-views.soxrs.routeviews.org|9009|185.1.27.77|32|RO|ripencc|M247, RO
route-views.soxrs.routeviews.org|13004|2001:7f8:1e::1|60523|RS|ripencc|SOX, RS
route-views.soxrs.routeviews.org|13004|2001:7f8:1e::5|60523|RS|ripencc|SOX, RS
route-views.soxrs.routeviews.org|199524|2001:7f8:1e::32|174125|LU|ripencc|GCORE, LU
route-views.soxrs.routeviews.org|9009|2001:7f8:1e::77|11|RO|ripencc|M247, RO
route-views.sydney.routeviews.org|63956|45.127.172.2|171887|AU|apnic |INT-5GN-AS-AP 5G NETWORK OPERATIONS PTY LTD, AU
route-views.sydney.routeviews.org|9266|45.127.172.38|174503|HK|apnic |FIVEWAYS-HK Fiveways International Limited, HK
route-views.sydney.routeviews.org|7575|45.127.172.46|926430|AU|apnic |AARNET-AS-AP Australian Academic and Research Network AARNet, AU
route-views.sydney.routeviews.org|148968|45.127.172.67|943248|AU|apnic |FALCORE-AS-AP Falcore Investments Pty Ltd, AU
route-views.sydney.routeviews.org|4826|45.127.172.74|938809|AU|apnic |VOCUS-BACKBONE-AS Vocus Connect International Backbone, AU
route-views.sydney.routeviews.org|199524|45.127.172.78|928859|LU|ripencc|GCORE, LU
route-views.sydney.routeviews.org|3491|45.127.172.80|915015|US|arin |BTN-ASN, US
route-views.sydney.routeviews.org|38195|45.127.172.89|2493|AU|apnic |SUPERLOOP-AS-AP Superloop, AU
route-views.sydney.routeviews.org|24115|45.127.172.122|131257|SG|apnic |ASN-EQIX-MLPE Equinix, SG
route-views.sydney.routeviews.org|24115|45.127.172.123|131264|SG|apnic |ASN-EQIX-MLPE Equinix, SG
route-views.sydney.routeviews.org|16509|45.127.172.131|605|US|arin |AMAZON-02, US
route-views.sydney.routeviews.org|58511|45.127.172.149|928261|AU|apnic |ANYCAST-GLOBAL-BACKBONE Anycast Global Backbone, AU
route-views.sydney.routeviews.org|132847|45.127.172.152|919003|AU|apnic |NETSG-AS-AP Network Solutions Group Pty Ltd, AU
route-views.sydney.routeviews.org|45102|45.127.172.170|37|CN|apnic |ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN
route-views.sydney.routeviews.org|9268|45.127.172.178|198|AU|apnic |OVERTHEWIRE-AS-AP Over The Wire Pty Ltd, AU
route-views.sydney.routeviews.org|24516|45.127.172.196|924280|AU|apnic |VIRTUTEL-AS-AP Virtutel Pty Ltd, AU
route-views.sydney.routeviews.org|714|45.127.172.208|1113|US|arin |APPLE-ENGINEERING, US
route-views.sydney.routeviews.org|38880|45.127.172.212|0|AU|apnic |M21-AS-AP Micron21 Datacentre Pty Ltd, AU
route-views.sydney.routeviews.org|62955|45.127.172.221|23|US|arin |EBAYMTBB, US
route-views.sydney.routeviews.org|62955|45.127.172.222|23|US|arin |EBAYMTBB, US
route-views.sydney.routeviews.org|16509|45.127.172.231|605|US|arin |AMAZON-02, US
route-views.sydney.routeviews.org|8888|45.127.173.20|933654|AU|ripencc|XTOM xTom Pty Ltd, AU
route-views.sydney.routeviews.org|135895|45.127.173.40|942992|AU|apnic |CT-AS Centorrino Technologies Pty Ltd, AU
route-views.sydney.routeviews.org|16552|45.127.173.71|922134|US|arin |TIGGEE, US
route-views.sydney.routeviews.org|398465|45.127.173.76|938987|US|arin |RACKDOG-LLC, US
route-views.sydney.routeviews.org|3257|45.127.173.77|919322|US|ripencc|GTT-BACKBONE GTT, US
route-views.sydney.routeviews.org|4805|45.127.173.80|15|AU|apnic |EQUANT-OCEANIA Orange Business AS for Oceania, AU
route-views.sydney.routeviews.org|714|2001:de8:6::714:2|270|US|arin |APPLE-ENGINEERING, US
route-views.sydney.routeviews.org|3257|2001:de8:6::3257:1|174006|US|ripencc|GTT-BACKBONE GTT, US
route-views.sydney.routeviews.org|3491|2001:de8:6::3491:1|174362|US|arin |BTN-ASN, US
route-views.sydney.routeviews.org|4805|2001:de8:6::4805:1|0|AU|apnic |EQUANT-OCEANIA Orange Business AS for Oceania, AU
