ROUTEVIEWS_COLLECTOR|AS_NUMBER|PEERING_ADDRESS|PREFIXES|CC|REGION|ASNAME
route-views.gorex.routeviews.org|35889|192.35.145.24|915|US|arin |GOREX, US
route-views.gorex.routeviews.org|35889|2604:8ac0:3000:3005::1|121|US|arin |GOREX, US
route-views.isc.routeviews.org|1280|198.32.176.3|160|US|arin |ISC-AS-1280, US
route-views.isc.routeviews.org|6939|198.32.176.20|903062|US|arin |HURRICANE, US
route-views.isc.routeviews.org|6762|198.32.176.70|171556|IT|ripencc|SEABONE-NET TELECOM ITALIA SPARKLE S.p.A., IT
route-views.isc.routeviews.org|49544|198.32.176.95|244|NL|ripencc|I3DNET, NL
route-views.isc.routeviews.org|30286|198.32.176.142|875179|US|arin |THM, US
route-views.isc.routeviews.org|19151|198.32.176.164|880318|US|arin |BBO-1, US
route-views.isc.routeviews.org|7575|198.32.176.177|893964|AU|apnic |AARNET-AS-AP Australian Academic and Research Network AARNet, AU
route-views.isc.routeviews.org|36351|198.32.176.207|899385|US|arin |SOFTLAYER, US
route-views.isc.routeviews.org|199524|198.32.176.226|875796|LU|ripencc|GCORE, LU
route-views.isc.routeviews.org|714|198.32.176.237|1019|US|arin |APPLE-ENGINEERING, US
route-views.isc.routeviews.org|1280|2001:504:d::1|47|US|arin |ISC-AS-1280, US
route-views.isc.routeviews.org|6939|2001:504:d::10|141881|US|arin |HURRICANE, US
route-views.isc.routeviews.org|6762|2001:504:d::46|25753|IT|ripencc|SEABONE-NET TELECOM ITALIA SPARKLE S.p.A., IT
route-views.isc.routeviews.org|714|2001:504:d::714:1|175|US|arin |APPLE-ENGINEERING, US
route-views.isc.routeviews.org|49544|2001:504:d::4:9544:1|68|NL|ripencc|I3DNET, NL
route-views.isc.routeviews.org|199524|2001:504:d::19:9524:1|144298|LU|ripencc|GCORE, LU
route-views.kixp.routeviews.org|37578|196.223.21.38|3|KE|afrinic|Tespok, KE
route-views.kixp.routeviews.org|37704|196.223.21.65|6204|KE|afrinic|Nairobi-IX-Peering, KE
route-views.kixp.routeviews.org|37704|196.223.21.66|100524|KE|afrinic|Nairobi-IX-Peering, KE
route-views.kixp.routeviews.org|6939|196.223.21.74|903054|US|arin |HURRICANE, US
route-views.kixp.routeviews.org|328475|196.223.21.99|24|KE|afrinic|Afriq-Network-Solutions-AS, KE
route-views.kixp.routeviews.org|37704|2001:43f8:60:1::66|16719|KE|afrinic|Nairobi-IX-Peering, KE
route-views.kixp.routeviews.org|6939|2001:43f8:60:1::74|141876|US|arin |HURRICANE, US
route-views.kixp.routeviews.org|328475|2001:43f8:60:1::99|0|KE|afrinic|Afriq-Network-Solutions-AS, KE
route-views.linx.routeviews.org|47957|195.66.224.12|387128|FR|ripencc|ING-AS, FR
route-views.linx.routeviews.org|61955|195.66.224.13|583021|DE|ripencc|COLOCATIONIX-AS, DE
route-views.linx.routeviews.org|6939|195.66.224.21|903052|US|arin |HURRICANE, US
route-views.linx.routeviews.org|37497|195.66.224.25|875772|ZA|afrinic|Network-Platforms, ZA
route-views.linx.routeviews.org|5413|195.66.224.29|876371|GB|ripencc|AS5413, GB
route-views.linx.routeviews.org|6453|195.66.224.51|874354|US|arin |AS6453, US
route-views.linx.routeviews.org|3292|195.66.224.64|746|DK|ripencc|TDC TDC AS, DK
route-views.linx.routeviews.org|8426|195.66.224.66|876203|GB|ripencc|CLARANET-AS ClaraNET LTD, GB
route-views.linx.routeviews.org|5511|195.66.224.83|133551|FR|ripencc|OPENTRANSIT, FR
route-views.linx.routeviews.org|6830|195.66.224.89|874571|NL|ripencc|LIBERTYGLOBAL Liberty Global formerly UPC Broadband Holding, aka AORTA, NL
route-views.linx.routeviews.org|13237|195.66.224.99|878098|DE|ripencc|LAMBDANET-AS European Backbone of AS13237, DE
route-views.linx.routeviews.org|6667|195.66.224.114|877741|FI|ripencc|EUNET-FINLAND, FI
route-views.linx.routeviews.org|14537|195.66.224.118|877800|US|arin |CL-1379-14537, US
route-views.linx.routeviews.org|2914|195.66.224.138|874295|US|arin |NTT-LTD-2914, US
route-views.linx.routeviews.org|6762|195.66.224.153|162578|IT|ripencc|SEABONE-NET TELECOM ITALIA SPARKLE S.p.A., IT
route-views.linx.routeviews.org|16552|195.66.224.157|876016|US|arin |TIGGEE, US
route-views.linx.routeviews.org|38880|195.66.224.165|919095|AU|apnic |M21-AS-AP Micron21 Datacentre Pty Ltd, AU
route-views.linx.routeviews.org|3491|195.66.224.167|875078|US|arin |BTN-ASN, US
route-views.linx.routeviews.org|13030|195.66.224.175|878089|CH|ripencc|INIT7, CH
route-views.linx.routeviews.org|31500|195.66.224.215|1735|AG|ripencc|GLOBALNET-AS, AG
route-views.linx.routeviews.org|5459|195.66.224.254|0|GB|ripencc|LINX-AS London interconnection point, GB
route-views.linx.routeviews.org|34288|195.66.225.86|891977|CH|ripencc|AS34288 EDU-ZG-CH - Public Schools in the Canton of Zug, CH
route-views.linx.routeviews.org|35313|195.66.225.145|19|BH|ripencc|BH-INFONAS-ASN, BH
route-views.linx.routeviews.org|49544|195.66.225.146|224|NL|ripencc|I3DNET, NL
route-views.linx.routeviews.org|8674|195.66.225.151|4|SE|ripencc|NETNOD-IX Netnod Internet Exchange Sverige AB, SE
route-views.linx.routeviews.org|8674|195.66.225.152|2|SE|ripencc|NETNOD-IX Netnod Internet Exchange Sverige AB, SE
route-views.linx.routeviews.org|38182|195.66.225.178|191|MY|apnic |EXTREMEBB-AS-MY Extreme Broadband - Total Broadband Experience, MY
route-views.linx.routeviews.org|41811|195.66.225.196|876025|GB|ripencc|CONVERGENCE-GROUP, GB
route-views.linx.routeviews.org|47787|195.66.225.212|883739|PT|ripencc|EDGOO EDGOO NETWORKS, PT
route-views.linx.routeviews.org|14061|195.66.226.25|876692|US|arin |DIGITALOCEAN-ASN, US
route-views.linx.routeviews.org|59605|195.66.226.33|895584|BH|ripencc|ZAINGP-AS, BH
route-views.linx.routeviews.org|267613|195.66.226.39|902166|BR|lacnic |ELETRONET S.A., BR
route-views.linx.routeviews.org|41695|195.66.226.74|877071|GB|ripencc|VOSTRON-AS, GB
route-views.linx.routeviews.org|39122|195.66.226.97|876535|IE|ripencc|BLACKNIGHT-AS, IE
route-views.linx.routeviews.org|37271|195.66.226.102|876396|ZA|afrinic|Workonline, ZA
route-views.linx.routeviews.org|714|195.66.226.145|1003|US|arin |APPLE-ENGINEERING, US
route-views.linx.routeviews.org|58511|195.66.226.214|887237|AU|apnic |ANYCAST-GLOBAL-BACKBONE Anycast Global Backbone, AU
route-views.linx.routeviews.org|58601|195.66.227.59|119|BD|apnic |AAMRA-ATL-BD Aamra technologies limited, BD
route-views.linx.routeviews.org|62955|195.66.227.75|21|US|arin |EBAYMTBB, US
route-views.linx.routeviews.org|8455|195.66.227.118|876656|NL|ripencc|ATOM86-AS ATOM86, NL
route-views.linx.routeviews.org|398465|195.66.227.122|230177|US|arin |RACKDOG-LLC, US
route-views.linx.routeviews.org|4775|195.66.227.151|310|PH|apnic |GLOBE-TELECOM-AS Globe Telecoms, PH
route-views.linx.routeviews.org|41805|195.66.227.196|875419|IQ|ripencc|IQ-SAWADLAND-AS, IQ
route-views.linx.routeviews.org|5413|195.66.236.29|876376|GB|ripencc|AS5413, GB
route-views.linx.routeviews.org|8426|195.66.236.66|178|GB|ripencc|CLARANET-AS ClaraNET LTD, GB
route-views.linx.routeviews.org|6667|195.66.236.114|877741|FI|ripencc|EUNET-FINLAND, FI
route-views.linx.routeviews.org|3491|195.66.236.167|875087|US|arin |BTN-ASN, US
route-views.linx.routeviews.org|13030|195.66.236.175|878093|CH|ripencc|INIT7, CH
route-views.linx.routeviews.org|5459|195.66.236.254|0|GB|ripencc|LINX-AS London interconnection point, GB
route-views.linx.routeviews.org|199524|195.66.237.19|875698|LU|ripencc|GCORE, LU
route-views.linx.routeviews.org|14061|195.66.238.25|876692|US|arin |DIGITALOCEAN-ASN, US
route-views.linx.routeviews.org|37271|195.66.238.102|876396|ZA|afrinic|Workonline, ZA
route-views.linx.routeviews.org|58511|195.66.238.214|887237|AU|apnic |ANYCAST-GLOBAL-BACKBONE Anycast Global Backbone, AU
route-views.linx.routeviews.org|62955|195.66.239.75|21|US|arin |EBAYMTBB, US
route-views.linx.routeviews.org|714|2001:7f8:4::2ca:1|162|US|arin |APPLE-ENGINEERING, US
route-views.linx.routeviews.org|2914|2001:7f8:4::b62:1|134709|US|arin |NTT-LTD-2914, US
route-views.linx.routeviews.org|3257|2001:7f8:4::cb9:1|138800|US|ripencc|GTT-BACKBONE GTT, US
route-views.linx.routeviews.org|3491|2001:7f8:4::da3:1|139056|US|arin |BTN-ASN, US
route-views.linx.routeviews.org|4775|2001:7f8:4::12a7:1|141|PH|apnic |GLOBE-TELECOM-AS Globe Telecoms, PH
route-views.linx.routeviews.org|5413|2001:7f8:4::1525:1|138842|GB|ripencc|AS5413, GB
route-views.linx.routeviews.org|5459|2001:7f8:4::1553:1|0|GB|ripencc|LINX-AS London interconnection point, GB
route-views.linx.routeviews.org|6667|2001:7f8:4::1a0b:1|140309|FI|ripencc|EUNET-FINLAND, FI
route-views.linx.routeviews.org|6762|2001:7f8:4::1a6a:1|24655|IT|ripencc|SEABONE-NET TELECOM ITALIA SPARKLE S.p.A., IT
route-views.linx.routeviews.org|6830|2001:7f8:4::1aae:4|138759|NL|ripencc|LIBERTYGLOBAL Liberty Global formerly UPC Broadband Holding, aka AORTA, NL
route-views.linx.routeviews.org|6939|2001:7f8:4::1b1b:1|141873|US|arin |HURRICANE, US
route-views.linx.routeviews.org|8426|2001:7f8:4::20ea:1|139896|GB|ripencc|CLARANET-AS ClaraNET LTD, GB
route-views.linx.routeviews.org|8455|2001:7f8:4::2107:1|139971|NL|ripencc|ATOM86-AS ATOM86, NL
route-views.linx.routeviews.org|8674|2001:7f8:4::21e2:1|4|SE|ripencc|NETNOD-IX Netnod Internet Exchange Sverige AB, SE
route-views.linx.routeviews.org|8674|2001:7f8:4::21e2:2|2|SE|ripencc|NETNOD-IX Netnod Internet Exchange Sverige AB, SE
route-views.linx.routeviews.org|13030|2001:7f8:4::32e6:1|140580|CH|ripencc|INIT7, CH
route-views.linx.routeviews.org|16552|2001:7f8:4::40a8:1|139369|US|arin |TIGGEE, US
route-views.linx.routeviews.org|34288|2001:7f8:4::85f0:1|146002|CH|ripencc|AS34288 EDU-ZG-CH - Public Schools in the Canton of Zug, CH
route-views.linx.routeviews.org|37271|2001:7f8:4::9197:1|140067|ZA|afrinic|Workonline, ZA
route-views.linx.routeviews.org|39122|2001:7f8:4::98d2:1|139935|IE|ripencc|BLACKNIGHT-AS, IE
route-views.linx.routeviews.org|41695|2001:7f8:4::a2df:1|35552|GB|ripencc|VOSTRON-AS, GB
route-views.linx.routeviews.org|41805|2001:7f8:4::a34d:1|71069|IQ|ripencc|IQ-SAWADLAND-AS, IQ
route-views.linx.routeviews.org|41811|2001:7f8:4::a353:1|1|GB|ripencc|CONVERGENCE-GROUP, GB
route-views.linx.routeviews.org|47787|2001:7f8:4::baab:1|140162|PT|ripencc|EDGOO EDGOO NETWORKS, PT
route-views.linx.routeviews.org|47957|2001:7f8:4::bb55:1|140766|FR|ripencc|ING-AS, FR
route-views.linx.routeviews.org|49544|2001:7f8:4::c188:1|51|NL|ripencc|I3DNET, NL
route-views.linx.routeviews.org|35313|2001:7f8:4::c8ce:1|15|BH|ripencc|BH-INFONAS-ASN, BH
route-views.linx.routeviews.org|58511|2001:7f8:4::e48f:1|141567|AU|apnic |ANYCAST-GLOBAL-BACKBONE Anycast Global Backbone, AU
route-views.linx.routeviews.org|59605|2001:7f8:4::e8d5:1|141629|BH|ripencc|ZAINGP-AS, BH
route-views.linx.routeviews.org|62955|2001:7f8:4::f5eb:1|2|US|arin |EBAYMTBB, US
route-views.linx.routeviews.org|267613|2001:7f8:4::4:155d:1|146747|BR|lacnic |ELETRONET S.A., BR
route-views.linx.routeviews.org|398465|2001:7f8:4::6:1481:1|143816|US|arin |RACKDOG-LLC, US
route-views.linx.routeviews.org|3491|2001:7f8:4:1::da3:1|139055|US|arin |BTN-ASN, US
route-views.linx.routeviews.org|5413|2001:7f8:4:1::1525:1|139600|GB|ripencc|AS5413, GB
route-views.linx.routeviews.org|5459|2001:7f8:4:1::1553:2|6|GB|ripencc|LINX-AS London interconnection point, GB
route-views.linx.routeviews.org|6667|2001:7f8:4:1::1a0b:1|140309|FI|ripencc|EUNET-FINLAND, FI
route-views.linx.routeviews.org|8426|2001:7f8:4:1::20ea:1|36|GB|ripencc|CLARANET-AS ClaraNET LTD, GB
route-views.linx.routeviews.org|13030|2001:7f8:4:1::32e6:1|140585|CH|ripencc|INIT7, CH
route-views.linx.routeviews.org|37271|2001:7f8:4:1::9197:1|140067|ZA|afrinic|Workonline, ZA
route-views.linx.routeviews.org|58511|2001:7f8:4:1::e48f:1|141567|AU|apnic |ANYCAST-GLOBAL-BACKBONE Anycast Global Backbone, AU
route-views.linx.routeviews.org|62955|2001:7f8:4:1::f5eb:1|2|US|arin |EBAYMTBB, US
route-views.linx.routeviews.org|199524|2001:7f8:4:1:0:3:b64:1|139172|LU|ripencc|GCORE, LU
route-views.mwix.routeviews.org|19782|206.53.139.23|0|US|arin |INDIANAGIGAPOP, US
route-views.mwix.routeviews.org|63293|206.53.139.29|1|US|arin |FACEBOOK-OFFNET, US
route-views.mwix.routeviews.org|19782|2001:504:45:f3e8::16|0|US|arin |INDIANAGIGAPOP, US
route-views.mwix.routeviews.org|63293|2001:504:45:f3e8::29|1|US|arin |FACEBOOK-OFFNET, US
route-views.napafrica.routeviews.org|49544|196.60.8.6|8|NL|ripencc|I3DNET, NL
route-views.napafrica.routeviews.org|327991|196.60.8.55|6|ZA|afrinic|MEGASURF-WIRELESS-INTERNET, ZA
route-views.napafrica.routeviews.org|37468|196.60.8.60|893984|AO|afrinic|ANGOLA-CABLES, AO
route-views.napafrica.routeviews.org|328512|196.60.8.113|913355|ZA|afrinic|Backspace-Technologies, ZA
route-views.napafrica.routeviews.org|3741|196.60.8.126|1878|ZA|afrinic|IS, ZA
route-views.napafrica.routeviews.org|32653|196.60.8.139|177967|ZA|afrinic|ENETWORKS, ZA
route-views.napafrica.routeviews.org|3491|196.60.8.152|872328|US|arin |BTN-ASN, US
route-views.napafrica.routeviews.org|327754|196.60.8.172|27|ZA|afrinic|RMS-Powertronics, ZA
route-views.napafrica.routeviews.org|37053|196.60.8.179|137|ZA|afrinic|RSAWEB-AS, ZA
route-views.napafrica.routeviews.org|37497|196.60.8.185|898085|ZA|afrinic|Network-Platforms, ZA
route-views.napafrica.routeviews.org|2018|196.60.8.216|451|ZA|afrinic|TENET-1, ZA
route-views.napafrica.routeviews.org|36968|196.60.8.219|28|ZA|afrinic|ECN-AS1, ZA
route-views.napafrica.routeviews.org|328137|196.60.9.37|171270|ZA|afrinic|Web-Squad-Connect-AS, ZA
route-views.napafrica.routeviews.org|15133|196.60.9.70|43|US|arin |EDGECAST, US
route-views.napafrica.routeviews.org|328266|196.60.9.124|877231|ZA|afrinic|Atomic-AS, ZA
route-views.napafrica.routeviews.org|32653|196.60.9.139|177967|ZA|afrinic|ENETWORKS, ZA
route-views.napafrica.routeviews.org|328320|196.60.9.155|170785|ZA|afrinic|Kurlec-AS, ZA
route-views.napafrica.routeviews.org|8674|196.60.9.160|5|SE|ripencc|NETNOD-IX Netnod Internet Exchange Sverige AB, SE
route-views.napafrica.routeviews.org|714|196.60.9.161|12|US|arin |APPLE-ENGINEERING, US
route-views.napafrica.routeviews.org|714|196.60.9.162|12|US|arin |APPLE-ENGINEERING, US
route-views.napafrica.routeviews.org|199524|196.60.9.188|879424|LU|ripencc|GCORE, LU
route-views.napafrica.routeviews.org|327991|196.60.10.48|6|ZA|afrinic|MEGASURF-WIRELESS-INTERNET, ZA
route-views.napafrica.routeviews.org|16552|196.60.10.62|878630|US|arin |TIGGEE, US
route-views.napafrica.routeviews.org|57351|196.60.10.174|1|GB|ripencc|HYPR, GB
route-views.napafrica.routeviews.org|25139|196.60.10.203|31|MZ|ripencc|TVCABO-AS, MZ
route-views.napafrica.routeviews.org|49544|2001:43f8:6d0::6|9|NL|ripencc|I3DNET, NL
route-views.napafrica.routeviews.org|36968|2001:43f8:6d0::c|1|ZA|afrinic|ECN-AS1, ZA
route-views.napafrica.routeviews.org|3491|2001:43f8:6d0::1b|138951|US|arin |BTN-ASN, US
route-views.napafrica.routeviews.org|327991|2001:43f8:6d0::55|1|ZA|afrinic|MEGASURF-WIRELESS-INTERNET, ZA
route-views.napafrica.routeviews.org|37468|2001:43f8:6d0::60|144911|AO|afrinic|ANGOLA-CABLES, AO
route-views.napafrica.routeviews.org|328512|2001:43f8:6d0::113|144410|ZA|afrinic|Backspace-Technologies, ZA
route-views.napafrica.routeviews.org|3741|2001:43f8:6d0::126|0|ZA|afrinic|IS, ZA
route-views.napafrica.routeviews.org|32653|2001:43f8:6d0::139|6|ZA|afrinic|ENETWORKS, ZA
route-views.napafrica.routeviews.org|327754|2001:43f8:6d0::172|4|ZA|afrinic|RMS-Powertronics, ZA
route-views.napafrica.routeviews.org|2018|2001:43f8:6d0::216|22|ZA|afrinic|TENET-1, ZA
route-views.napafrica.routeviews.org|328137|2001:43f8:6d0::9:37|141934|ZA|afrinic|Web-Squad-Connect-AS, ZA
route-views.napafrica.routeviews.org|328206|2001:43f8:6d0::9:66|141934|ZA|afrinic|JAWUG, ZA
route-views.napafrica.routeviews.org|15133|2001:43f8:6d0::9:70|19|US|arin |EDGECAST, US
route-views.napafrica.routeviews.org|328266|2001:43f8:6d0::9:124|26473|ZA|afrinic|Atomic-AS, ZA
route-views.napafrica.routeviews.org|32653|2001:43f8:6d0::9:139|6|ZA|afrinic|ENETWORKS, ZA
route-views.napafrica.routeviews.org|8674|2001:43f8:6d0::9:160|4|SE|ripencc|NETNOD-IX Netnod Internet Exchange Sverige AB, SE
route-views.napafrica.routeviews.org|714|2001:43f8:6d0::9:161|6|US|arin |APPLE-ENGINEERING, US
route-views.napafrica.routeviews.org|714|2001:43f8:6d0::9:162|6|US|arin |APPLE-ENGINEERING, US
route-views.napafrica.routeviews.org|199524|2001:43f8:6d0::9:188|144757|LU|ripencc|GCORE, LU
route-views.napafrica.routeviews.org|327991|2001:43f8:6d0::10:48|1|ZA|afrinic|MEGASURF-WIRELESS-INTERNET, ZA
route-views.napafrica.routeviews.org|16552|2001:43f8:6d0::10:62|140344|US|arin |TIGGEE, US
route-views.napafrica.routeviews.org|57351|2001:43f8:6d0::10:174|1|GB|ripencc|HYPR, GB
route-views.nwax.routeviews.org|1798|198.32.195.23|885661|US|arin |OREGON, US
route-views.nwax.routeviews.org|6423|198.32.195.30|874708|US|arin |DF-BVR01, US
route-views.nwax.routeviews.org|32869|198.32.195.32|61|US|arin |SILVERSTAR-NET, US
route-views.nwax.routeviews.org|2044|198.32.195.35|30|US|arin |DF-PTL01, US
route-views.nwax.routeviews.org|32261|198.32.195.85|7|US|arin |SUBSPACE, US
route-views.nwax.routeviews.org|1798|2620:124:2000::23|146497|US|arin |OREGON, US
route-views.nwax.routeviews.org|32261|2620:124:2000::85|5|US|arin |SUBSPACE, US
route-views.perth.routeviews.org|7606|198.32.212.1|103207|AU|apnic |WAIA-AP Western Australian Internet Association, AU
route-views.perth.routeviews.org|58511|198.32.212.5|887236|AU|apnic |ANYCAST-GLOBAL-BACKBONE Anycast Global Backbone, AU
route-views.perth.routeviews.org|7606|198.32.212.254|103118|AU|apnic |WAIA-AP Western Australian Internet Association, AU
route-views.perth.routeviews.org|58511|218.100.52.56|887237|AU|apnic |ANYCAST-GLOBAL-BACKBONE Anycast Global Backbone, AU
route-views.perth.routeviews.org|49544|218.100.52.60|7|NL|ripencc|I3DNET, NL
route-views.perth.routeviews.org|62955|218.100.52.160|22|US|arin |EBAYMTBB, US
route-views.perth.routeviews.org|9268|218.100.54.39|230275|AU|apnic |OVERTHEWIRE-AS-AP Over The Wire Pty Ltd, AU
route-views.perth.routeviews.org|58511|218.100.54.54|887243|AU|apnic |ANYCAST-GLOBAL-BACKBONE Anycast Global Backbone, AU
route-views.perth.routeviews.org|9268|218.100.76.8|888961|AU|apnic |OVERTHEWIRE-AS-AP Over The Wire Pty Ltd, AU
route-views.perth.routeviews.org|58511|218.100.76.10|887237|AU|apnic |ANYCAST-GLOBAL-BACKBONE Anycast Global Backbone, AU
route-views.perth.routeviews.org|140627|218.100.76.17|899256|AU|apnic |ONEQODEASSETS-AS-AP OneQode Gaming Carrier, AU
route-views.perth.routeviews.org|58511|218.100.76.47|887237|AU|apnic |ANYCAST-GLOBAL-BACKBONE Anycast Global Backbone, AU
route-views.perth.routeviews.org|136557|218.100.76.80|874919|AU|apnic |HOST-AS-AP Host Universal Pty Ltd, AU
route-views.perth.routeviews.org|58511|218.100.78.35|887237|AU|apnic |ANYCAST-GLOBAL-BACKBONE Anycast Global Backbone, AU
route-views.perth.routeviews.org|62955|218.100.78.125|21|US|arin |EBAYMTBB, US
route-views.perth.routeviews.org|7606|2001:7fa:11::1db6:0:1|52839|AU|apnic |WAIA-AP Western Australian Internet Association, AU
route-views.perth.routeviews.org|58511|2001:7fa:11::e48f:0:1|141574|AU|apnic |ANYCAST-GLOBAL-BACKBONE Anycast Global Backbone, AU
route-views.perth.routeviews.org|58511|2001:7fa:11:1:0:e48f:0:1|141567|AU|apnic |ANYCAST-GLOBAL-BACKBONE Anycast Global Backbone, AU
route-views.perth.routeviews.org|62955|2001:7fa:11:1:0:f5eb:0:1|2|US|arin |EBAYMTBB, US
route-views.perth.routeviews.org|9268|2001:7fa:11:2:0:2434:0:1|142378|AU|apnic |OVERTHEWIRE-AS-AP Over The Wire Pty Ltd, AU
route-views.perth.routeviews.org|58511|2001:7fa:11:2:0:e48f:0:1|141567|AU|apnic |ANYCAST-GLOBAL-BACKBONE Anycast Global Backbone, AU
route-views.perth.routeviews.org|58511|2001:7fa:11:2:0:e48f:0:2|141566|AU|apnic |ANYCAST-GLOBAL-BACKBONE Anycast Global Backbone, AU
route-views.perth.routeviews.org|136557|2001:7fa:11:2:2:156d:0:1|141966|AU|apnic |HOST-AS-AP Host Universal Pty Ltd, AU
route-views.perth.routeviews.org|9268|2001:7fa:11:3:0:2434:0:1|142289|AU|apnic |OVERTHEWIRE-AS-AP Over The Wire Pty Ltd, AU
route-views.perth.routeviews.org|58511|2001:7fa:11:3:0:e48f:0:1|141567|AU|apnic |ANYCAST-GLOBAL-BACKBONE Anycast Global Backbone, AU
route-views.perth.routeviews.org|49544|2001:7fa:11:4:0:c188:0:1|1|NL|ripencc|I3DNET, NL
route-views.perth.routeviews.org|58511|2001:7fa:11:4:0:e48f:0:1|141567|AU|apnic |ANYCAST-GLOBAL-BACKBONE Anycast Global Backbone, AU
route-views.perth.routeviews.org|62955|2001:7fa:11:4:0:f5eb:0:1|2|US|arin |EBAYMTBB, US
route-views.phoix.routeviews.org|135423|198.32.172.125|6|PH|apnic |TIM-GNS-AS-AP Total Information Management Corporation, PH
route-views.phoix.routeviews.org|137818|198.32.172.129|2|PH|apnic |PANTELCO-AS-AP Panay Telephone Corporation, PH
route-views.rio.routeviews.org|267613|45.6.52.62|902123|BR|lacnic |ELETRONET S.A., BR
route-views.rio.routeviews.org|52320|45.6.52.193|889119|CO|lacnic |GlobeNet Cabos Submarinos Colombia, S.A.S., CO
route-views.rio.routeviews.org|268207|45.6.53.103|8|BR|lacnic |RVT SERVICOS DE TELECOMUNICACOES LTDA, BR
route-views.rio.routeviews.org|52720|45.6.53.106|904564|BR|lacnic |WEBFOCO TELECOMUNICACOES LTDA, BR
route-views.rio.routeviews.org|264479|45.6.53.167|897064|BR|lacnic |Turbozone Internet, BR
route-views.rio.routeviews.org|268430|45.6.53.210|901182|BR|lacnic |L&R Solucoes em Telecomunicacoes e Servicos Ltda, BR
route-views.rio.routeviews.org|7195|45.6.53.236|3744|CO|lacnic |EDGEUNO SAS, CO
route-views.rio.routeviews.org|199524|45.6.54.171|880771|LU|ripencc|GCORE, LU
route-views.rio.routeviews.org|267613|2001:12f8:0:2::62|146703|BR|lacnic |ELETRONET S.A., BR
route-views.rio.routeviews.org|263009|2001:12f8:0:2::186|130987|BR|lacnic |FORTE TELECOM LTDA., BR
route-views.rio.routeviews.org|52320|2001:12f8:0:2::193|143798|CO|lacnic |GlobeNet Cabos Submarinos Colombia, S.A.S., CO
